Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price,cluster
1080,Nissan,Micra,Xl (O) Cvt,1198,3,12.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Petrol,Hatchback,5,19.34,,5,154.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,75.95,104,5,Fabric,Automatic,0,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,251.0,1,0,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,9280,2
1081,Nissan,Micra,Xv Cvt,1198,3,12.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Petrol,Hatchback,5,19.34,,5,154.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,75.95,104,5,Fabric,Automatic,1,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,251.0,1,0,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,0,0,0,0,1,0,0,10943,2
1082,Nissan,Micra,Xld (O),1461,4,8.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Diesel,Hatchback,5,23.08,,5,150.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,63.12,160,5,Fabric,Manual,0,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,251.0,1,0,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,0,0,0,0,0,0,0,10409,2
1083,Nissan,Micra,Xvd,1461,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,41.0,Diesel,Hatchback,5,23.08,,5,150.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1475 ,Electric_Power_Steering,All_Power_Windows,1,Remote,63.12,160,5,Fabric,Manual,1,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),1,Internal_Boot_lid,251.0,1,0,1,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger side airbag",1,1,1,1,2,Rear sensors,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,0,0,0,0,0,0,0,1,11381,2
1084,Mahindra,Bolero,Zlx,2523,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,Diesel,SUV,5,15.96,,5,180.0,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,1355 ,Electric_Power_Steering,All_Power_Windows,1,Remote,62.14,195,7,Fabric,Manual,0,CD/MP3 Player,2 years / Unlimited Kms,0,Manual,1702.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,13191,2
1085,Mahindra,Bolero,Slx,2523,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,Diesel,SUV,5,15.96,,5,180.0,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,62.14,195,7,Fabric,Manual,0,CD/MP3 Player,2 years / Unlimited Kms,0,Manual,350.0,1,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,12838,2
1086,Mahindra,Bolero,Sle,2523,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,Diesel,SUV,5,15.96,,5,180.0,Ventilated Disc,Drum,"Independent with Coil Spring mounted on Struts, Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar",Ellipitical leaf springs,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,62.14,195,7,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Manual,350.0,0,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,12050,2
1087,Mahindra,Bolero,Ex,2523,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,Diesel,SUV,5,15.96,,5,183.0,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,62.14,195,7,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Manual,350.0,0,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,11422,2
1088,Mahindra,Bolero,Ex Non Ac,2523,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,60.0,Diesel,SUV,5,15.96,,5,183.0,Ventilated Disc,Drum,Rigid leaf spring,Rigid leaf spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,62.14,195,7,Fabric,Manual,0,Not on offer,2 years / Unlimited Kms,0,Manual,350.0,0,1,1,1,2 Years/Unlimited Kms (Whichever comes earlier),0,Internal,Digital,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,,1,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,10831,2
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,28.09,,5,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,87.78,200,5,Leather,Manual,1,USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,1,1,1,0,0,1,15437,2
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,28.09,,5,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,87.78,200,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,1,0,0,0,12875,2
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,28.09,,5,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,87.78,200,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,1,0,0,0,13729,2
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,28.09,,5,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,87.78,200,5,Fabric,Manual,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,1,0,1,1,0,0,0,14877,2
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,21.56,,5,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,1,0,0,0,11475,2
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,21.56,,5,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,1,0,0,0,12343,2
1095,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,21.56,,5,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Leather,Manual,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,1,0,0,1,0,0,0,13421,2
1096,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,21.56,,5,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Leather,Manual,1,USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,0,0,0,0,1,13967,2
1097,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,20.28,,4,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Fabric,Automatic,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,1,0,1,0,0,0,13729,2
1098,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,20.28,,4,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Leather,Automatic,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,1,1,0,1,0,0,0,14821,2
1099,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1462,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Petrol,Sedan,4,20.28,,4,170.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,101.59,138,5,Leather,Automatic,1,USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,1,0,1,0,0,1,15381,2
1100,Maruti Suzuki,Ciaz,1.5L Alpha,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,26.82,,6,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,92.71,225,5,Leather,Manual,1,USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,1,1,1,0,0,1,15934,2
1101,Maruti Suzuki,Ciaz,1.5L Delta,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,26.32,,6,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,92.71,225,5,Fabric,Manual,0,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,0,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,0,1,0,0,0,13967,2
1102,Maruti Suzuki,Ciaz,1.5L Zeta,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,43.0,Diesel,Sedan,4,26.32,,6,170.0,Ventilated Disc,Drum,McPherson,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,92.71,225,5,Fabric,Manual,1,CD Player with USB & Aux-in,2 years /40000 Kms (years/distance whichever comes first),1,Remote_Internal_Boot_lid,510.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,1,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,1,0,1,1,0,0,0,15528,2
1103,Skoda,Rapid,1.6 Mpi Ambition,1598,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Petrol,Sedan,4,15.41,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,103.56,153,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,0,1,0,0,1,13980,2
1104,Skoda,Rapid,1.5 Tdi Cr Active,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.13,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Fabric,Manual,0,Not on offer,3 years / Unlimited Kms,0,Remote_Internal_Boot_lid,460.0,1,1,0,1,2 years /100000 Kms (years/distance whichever comes first),0,Internal,Digital,Manual,Analog,1,0,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Yes,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,1,1,0,0,0,14085,2
1105,Skoda,Rapid,1.6 Mpi Active,1598,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Petrol,Sedan,4,15.41,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,103.56,153,5,Fabric,Manual,0,Not on offer,3 years / Unlimited Kms,0,Remote_Internal_Boot_lid,460.0,1,1,0,1,2 years /100000 Kms (years/distance whichever comes first),0,Internal,Digital,Manual,Analog,1,0,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,Yes,1,No_Infotainment_Screen,0,0,Manual Adjustment,0,1,0,0,1,0,0,0,12346,2
1106,Skoda,Rapid,1.5 Tdi Cr Ambition,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.13,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,0,1,1,0,0,1,15814,2
1107,Skoda,Rapid,1.5 Tdi Cr Ambition At,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.72,,7,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Fabric,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,1,1,1,0,0,0,1,17494,4
1108,Skoda,Rapid,1.6 Mpi Style At,1598,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Petrol,Sedan,4,14.84,,7,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,103.56,153,5,Leather,Automatic,0,Not on offer,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,Rear sensors,1,Yes,1,1,Manual Adjustment,0,1,0,0,1,1,0,1,17410,4
1109,Skoda,Rapid,1.5 Tdi Cr Style At,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.72,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,No_Parking_Assistance,1,Yes,1,1,Manual Adjustment,0,1,1,1,1,1,0,1,19594,4
1110,Skoda,Rapid,1.5 Tdi Cr Style,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Diesel,Sedan,4,21.13,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,108.5,250,5,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,1,2,Rear sensors,1,Yes,1,1,Manual Adjustment,0,1,0,1,1,1,0,1,17830,4
1111,Skoda,Rapid,1.6 Mpi Style,1598,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,55.0,Petrol,Sedan,4,15.41,,5,163.0,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,1540 ,Electro_Hydraulic_Steering,All_Power_Windows,1,Remote,103.56,153,5,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,3 years / Unlimited Kms,1,Remote_Internal_Boot_lid,460.0,1,1,1,1,2 years /100000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,2,Rear sensors,1,Yes,1,1,Manual Adjustment,0,1,0,0,1,1,0,1,15618,2
